Year,Month,Customer Code,Industry,Revenue Type,Product,Product Mix,Revenue,Gross Profit
2023,2,Customer 138,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  934 ,  580 
2023,2,Customer 118,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  380 ,  399 
2023,2,Customer 198,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,340 ",  401 
2023,2,Customer 276,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,  428 ,  426 
2023,2,Customer 157,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  496 ,  308 
2023,2,Customer 130,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  489 ,  303 
2023,2,Customer 97,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  337 ,  209 
2023,2,Customer 271,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  335 ,  208 
2023,2,Customer 91,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  357 ,  222 
2023,2,Customer 86,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  338 ,  210 
2023,2,Customer 62,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  341 ,  212 
2023,2,Customer 102,Charitable Organizations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  300 ,  186 
2023,2,Customer 89,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  614 ,  273 
2023,2,Customer 131,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  187 ,  116 
2023,2,Customer 259,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  155 ,  96 
2023,2,Customer 129,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  194 ,  121 
2023,2,Customer 225,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  87 ,  54 
2023,2,Customer 209,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  104 ,  65 
2023,2,Customer 34,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  644 ,  107 
2023,2,Customer 154,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  68 ,  42 
2023,2,Customer 186,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  130 ,  81 
2023,2,Customer 91,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  161 ,  100 
2023,2,Customer 211,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  122 ,  76 
2023,2,Customer 224,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  120 ,  74 
2023,2,Customer 235,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  43 ,  27 
2023,2,Customer 210,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  75 ,  46 
2023,2,Customer 63,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  73 ,  45 
2023,2,Customer 176,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  75 ,  46 
2023,2,Customer 266,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  62 ,  39 
2023,2,Customer 79,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,  129 ,  48 
2023,2,Customer 177,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  51 ,  31 
2023,2,Customer 206,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  65 ,  40 
2023,2,Customer 197,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  67 ,  42 
2023,2,Customer 118,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  70 ,  44 
2023,2,Customer 201,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  53 ,  33 
2023,2,Customer 133,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  54 ,  33 
2023,2,Customer 261,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  22 ,  14 
2023,2,Customer 257,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  26 ,  16 
2023,2,Customer 264,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  26 ,  16 
2023,2,Customer 207,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  16 ,  10 
2023,2,Customer 213,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  15 ,  9 
2023,2,Customer 167,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  5 ,  3 
2023,2,Customer 51,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  3 ,  3 
2023,2,Customer 113,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  3 ,  2 
2023,2,Customer 85,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 261,Logistics & Freight,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  0 ,  0 
2023,2,Customer 273,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 122,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 185,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 247,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 61,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 251,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 199,Consulting & Advisory,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 272,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,  -   ,  -   
2023,2,Customer 91,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 278,E-Learning Platforms,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 219,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 272,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 252,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 240,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 50,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 91,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 230,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 253,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  3,616 ",  (215)
2023,2,Customer 264,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 234,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 122,Apparel & E-Commerce,Reoccurring,DeliverIT Solutions,Software & Platforms,  (366),  (364)
2023,2,Customer 113,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 51,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  685 ,  (263)
2023,2,Customer 235,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 276,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 88,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 158,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 64,Renewable Energy Solutions,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 91,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  519 ,  (721)
2023,2,Customer 70,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  (1,320)","  (1,320)"
2023,2,Customer 69,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 27,Apparel & E-Commerce,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 246,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 93,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  29,903 ","  (1,840)"
2023,2,Customer 62,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 255,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (1,427)",  (886)
2023,2,Customer 62,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 271,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 278,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 31,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 252,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  18,479 ","  (10,413)"
2023,2,Customer 91,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 278,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 278,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 273,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  (18,389)","  (18,389)"
2023,3,Customer 5,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,"  854,679 ","  197,769 "
2023,3,Customer 278,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,"  657,854 ","  291,227 "
2023,3,Customer 278,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  406,258 ","  171,117 "
2023,3,Customer 61,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  100,421 ","  100,421 "
2023,3,Customer 31,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,"  18,958 ","  6,998 "
2023,3,Customer 31,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  61,522 ","  31,677 "
2023,3,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  28,818 ","  30,695 "
2023,3,Customer 91,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,"  60,272 ","  27,975 "
2023,3,Customer 91,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  10,928 ","  5,105 "
2023,3,Customer 51,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  8,939 ","  8,696 "
2023,3,Customer 178,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  8,769 ","  8,514 "
2023,3,Customer 86,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  3,835 ","  3,572 "
2023,3,Customer 126,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  4,508 ","  4,508 "
2023,3,Customer 70,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  3,254 ","  3,254 "
2023,3,Customer 51,Industrial Equipment & Utilities,Reoccurring,DeliverIT Solutions,Software & Platforms,"  20,872 ","  3,717 "
2023,3,Customer 140,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  3,966 ","  4,224 "
2023,3,Customer 65,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,947 ","  3,568 "
2023,3,Customer 124,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  2,592 ","  2,592 "
2023,3,Customer 74,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,513 ","  2,534 "
2023,3,Customer 86,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  10,042 ","  1,583 "
2023,3,Customer 117,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  1,815 ","  1,815 "
2023,3,Customer 91,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,"  1,206 ","  1,285 "
2023,3,Customer 75,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  1,976 ","  1,750 "
2023,3,Customer 92,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,509 ","  1,088 "
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2023,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,VoxTelecom,Managed IT & Cloud Services,  -   ,  -   
2023,3,Customer 277,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  270,521 ","  243,316 "
2023,3,Customer 277,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  220,616 ","  216,141 "
2023,3,Customer 81,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,310 ",  945 
2023,3,Customer 37,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  110 ,  79 
2023,3,Customer 37,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,3,Customer 37,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,3,Customer 26,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  497 ,  (680)
2023,3,Customer 26,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  1,211 ",  979 
2023,3,Customer 3,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,848 ","  (1,122)"
2023,3,Customer 3,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  39,403 ","  38,328 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  686,321 ","  160,584 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  6,813 ","  3,034 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  152,780 ","  62,620 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  494,741 ","  132,173 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  14,178 ",  960 
2023,3,Customer 3,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  154,386 ","  141,784 "
2023,3,Customer 3,Pharmaceuticals & Biotech,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  96,663 ","  17,378 "
